Dataset including locations of surface slope breaks displaced upstream from flexural grounding line
Column 1: x-position (meters) on South Polar stereographic projection
Column 2: y-position (meters) on South Polar stereographic projection
Column 3: Displacement (meters) of surface slope break (Ib) from flexural grounding line (F)

x(m),y(m),displacement(m)
-1375186.87787055,453606.665817986,1806.48413580129
-588838.745089647,1006316.71663483,1122.78207531862
-619945.332365199,771932.718251827,80.5865056502046
-1138787.88460723,398377.635427053,63.1364225225341
-1416350.97210536,375390.44410516,1096.96677045884
-724715.653738095,384251.997162843,3079.77539523364
-596652.597868368,1010185.00337824,283.25918468369
-874950.202975001,506056.830236871,1231.2247081962
-731183.103578333,367840.975768809,1857.81931506085
-1006185.0532898,435801.182157573,1158.00521622538
-741075.48275478,415473.003385481,1796.3697230225
-1093250.93692501,359407.03612517,2.92079219114364
-794063.815320459,383437.236793955,2169.301528301
-857955.592097264,483870.709401374,1267.50555118086
-1217334.60383922,141773.207013424,172.290819096716
-1375276.96729139,453666.612655165,2069.78466093941
-944780.616663929,283228.71774638,3580.31119940302
-1149690.854746,223223.345530237,6654.23374079143
-1416463.28981057,368134.357140709,3194.33793660383
-1273453.89812977,389767.333177449,18.8456243065253
-927671.021548514,424573.114691735,7.77576843256789
-1154084.25482277,210869.99729225,538.417646080386
-944844.085239627,283157.772747324,4259.95502179323
-793196.239538993,391776.06352539,7384.37073831456
-1154556.07291168,436017.28434075,765.809118559287
-1283876.07063499,284145.469062487,48.9942424794355
-980149.331502176,251024.092338371,256.800875860853
-652374.982643139,587103.244001269,2977.2759245774
-894176.14518586,456050.227355258,199.801117053586
-1137287.75105787,394867.998232105,1059.13853602522
-1281426.48193424,287329.783776832,997.320785964402
-1306562.73510428,248708.179404123,868.154055731016
-959364.785033301,414006.865867309,3137.22445286187
-1154326.0040988,211735.851691769,1839.18652354804
-1375386.4442316,453729.591515472,2185.80202749252
-680714.71647029,513130.700795495,2411.95035738185
-546716.569474942,887195.497024849,1766.97769693838
-1399344.97266213,605143.718714226,3477.13230743161
-1032900.92342191,253306.125338411,6124.91454402815
-746345.257105681,367695.294321233,2971.22398329289
-957464.048371016,304508.682186694,7572.7600609118
-1372109.35882214,456595.05832977,987.791011237863
-1366090.54158719,492210.10714779,4361.70537219869
-614701.243781047,370592.545688409,3161.86889629556
-663634.022313794,571323.786090697,164.12135901216
-1246287.71461889,166270.292241035,3948.18838495519
-1305853.77257978,248534.152371631,1285.81184401211
-679715.501301008,516334.321248047,4695.82119756684
-794437.538924416,383554.674019547,6183.64986791347
-974441.186432286,255714.474103574,38.3085911932372
-894163.996645759,456099.07321616,160.286925236822
-858103.826073754,480469.564567825,1525.91435249536
-916764.599376219,450188.913211706,6159.92646610497
-1397343.24607681,400960.552860174,363.155207899002
-1364741.70459013,478103.219591361,2863.18386293303
-609216.642554486,676079.899411739,1031.20071013744
-652205.410022462,586964.966457769,35.1514184633011
-942025.465615118,285349.903632811,1938.67816866286
-1306455.15815713,248715.500912714,855.895950811898
-929558.904021681,424062.257112113,1847.14850318053
-869598.809770871,374076.436665576,806.818389237913
-1285142.33675359,216623.033141393,6137.15503870441
-608976.813914074,585124.953149382,2625.27584760032
-730772.749985167,371379.041649236,3967.08604622859
-925284.371935968,474492.012473937,18.3516849822532
-1032898.25157255,253355.668050606,6838.09549471337
-731115.092758517,367781.65423815,1937.49939487912
-795267.41015855,376483.834211477,8841.06259997131
-795322.56477099,376399.84713385,7056.77414639554
-1217590.67673443,141806.362102571,193.919295706525
-650091.04477048,589640.37761076,5295.08320446741
-818064.425360677,418675.271016289,4911.68738365065
-674020.268309804,463363.98643908,165.334944499766
-857952.545795986,483821.210643445,1228.04530305291
-1276569.49896206,392777.861250607,3769.38481620734
-1302914.79801451,387554.885750939,5930.34715348183
-1281424.80117345,287375.004917894,1066.77252360617
-914811.620884402,456435.130251216,3852.88660513644
-1032843.11893103,253379.340223463,7043.39151696693
-679371.842222941,516146.587177113,3066.52763439589
-1275929.22514915,229930.258570842,5021.64489233047
-1137436.02906842,394936.181192986,368.070734036761
-795333.230184897,376448.994193198,8512.13445557371
-1154454.55385173,202378.323189931,7701.86499319531
-1292280.80645713,260905.649652304,3163.78010528027
-980354.509893139,251179.010643433,3354.92480878642
-1299898.73182655,392948.818689267,312.322256620474
-663936.005218865,571420.22434799,264.123545331557
-923178.410433342,486875.484615765,911.222962850297
-1154416.55510672,202424.670050989,7716.34120392768
-700004.236731488,356308.290383384,250.15655585478
-980568.104337225,251189.626309033,3461.16121299355
-1290320.89553432,264096.512897251,814.047003055104
-792918.367068503,391413.779486633,2203.99330917882
-622149.193994276,994369.605803229,802.604066880564
-917114.197685484,453674.316632699,5877.66179141465
-796243.376063891,356669.431550287,994.653556896838
-944837.665643294,283207.834803585,3850.36774118446
-622303.120772532,994600.206493237,6596.7652234958
-574252.377207298,591163.366452378,273.08326460707
-1006227.46512753,435775.115899247,1257.98818230887
-1292399.07873171,260863.065623946,2941.12837081859
-619308.39077005,1001097.53330541,600.676391195013
-865078.981976901,376927.669944171,9537.83253450965
-1217451.110666,141858.366797239,224.46137848816
-616597.616271506,773389.471985961,3853.41375918098
-730687.821578682,371409.008823745,3299.09183308189
-945976.929740506,440189.163685712,1944.4009487622
-1401327.17094482,391705.233192771,473.725049790498
-648894.246226421,979032.024272926,1190.18579154489
-1245088.66985861,150555.152667748,3048.72890657363
-917963.379070864,429798.052845774,6206.73352549506
-942002.759787858,285389.216838762,1854.66919800982
-1066798.81483146,212377.847932413,1107.11446572058
-1290320.03802468,264141.813972629,855.236356409569
-1143167.76883844,476404.485956037,315.0678922565
-916623.550500899,450108.401042853,5210.59242066449
-1292478.21685785,260819.61229167,2805.10258910879
-795101.157104245,380276.725081833,1674.7593000639
-916114.92641543,346805.778211344,2613.01673619496
-1270112.63088453,386029.134413225,3149.05545433736
-1284081.99976282,284164.849480238,117.906966441533
-815097.801843313,421624.612306951,628.385133059644
-700587.852453937,356737.795000117,3670.2058409249
-1290299.60173519,264186.846883215,892.409036301133
-925390.162683471,474472.014611155,121.624314367955
-915038.061211342,431823.594740347,8689.38454129104
-925274.772705784,477810.333193103,280.757400533025
-681365.506627252,504506.824699592,5348.82881250666
-868087.114500277,375060.114654216,2685.03842253171
-1397357.66528234,401006.658365798,329.953439262205
-925263.367666188,477854.61642841,216.566326812157
-570406.117174736,846447.365869936,1217.43118157745
-570431.815597865,846533.767638707,1288.43024391691
-858330.604324651,682728.80921085,2280.84484820618
-795885.453354211,356566.497690762,986.232261830858
-759066.829746232,1088435.99419272,6234.40688739438
-730838.580495586,371345.452606086,3991.56818732886
-1306065.23528573,245014.788075146,1342.04282746794
-916140.193298343,346763.144531959,2618.35347645548
-1273670.37909864,232618.951405992,902.192308809441
-1399823.82477405,604186.343117372,970.295598265357
-1040021.57595799,446617.89595148,354.1349688575
-574055.932318473,590999.287983304,141.193580076735
-634489.598618872,591208.664882168,1790.98578278929
-1061651.45535093,230141.603114879,227.679711245571
-746227.563168506,700578.349189029,2862.25934207547
-1066799.56091386,212423.330753657,1174.98849185952
-596657.908397236,1010121.15576592,349.500422054171
-1327674.39734705,335713.325684284,2659.19648272811
-941980.053127756,285428.529720127,1799.89814665991
-1143234.51249954,476370.932480736,144.758544339959
-1257726.27908844,252120.639814884,2840.09246666037
-678695.339634621,519433.71542422,4907.1588112004
-663827.364042397,574986.000926436,3994.81949837092
-663983.462110197,575110.010890745,2805.8453505449
-1308251.05928385,381573.402069295,406.453818312034
-700445.553620724,356440.721439257,68.1398644550747
-794721.297125055,380295.803815805,3367.80189917681
-924011.233831141,497972.193209675,4617.76932503267
-1295148.79548078,398457.274628599,3842.09843421034
-1193192.52857438,223081.645825876,0
-1390965.87702685,428113.132495959,515.449092132695
-796411.328091982,356603.480731251,1506.21070406257
-1030605.0155474,461380.757913789,927.270766277762
-608849.194236655,584951.501998612,6095.47277020605
-652108.684078509,977686.984073039,1461.92769507032
-1305902.37935356,245002.226531157,1477.13619464031
-965601.419910059,330400.047939939,5621.82829679253
-652058.67780487,977571.13725209,1123.1836428462
-1302979.48994141,387688.105700639,4814.24753558398
-1164459.60379105,468236.72816603,1094.81752334511
-1156933.61407955,450970.663899623,2589.01389711599
-1141142.92400066,257687.990689656,1005.64439564211
-1200627.32696793,260062.081321101,144.796185366279
-571103.465660732,847042.185346291,1607.45416397591
-680288.04275101,484575.737894123,350.165312369191
-1416435.55791188,368173.890147589,3262.38738052036
-742396.432100127,396523.553552003,224.319304357426
-925233.087610041,477894.041073681,2835.42152276985
-925477.10520775,474447.041967189,215.572913213686
-868839.378917209,375518.108437437,1558.08887886586
-616371.08319882,689748.935904779,180.031455778349
-746277.336187362,367636.490655986,3124.60062454118
-1306216.08118695,384694.591928883,398.950089652839
-940568.499640301,286913.150921612,6128.70528606349
-1011450.0243748,454208.790212211,1437.55342638657
-682749.47064009,501598.957739162,819.58793368388
-1199114.12726119,204369.309825569,3529.87755076505
-810500.019484217,423884.414013306,1532.73326307648
-688049.049942858,499992.430078193,375.758683909806
-820172.795376642,416190.467900093,5097.55949009148
-1066922.18663082,391771.993394528,3552.95912811495
-1061826.75519648,233809.013379585,690.032876318281
-920559.412299489,427687.718697938,2378.08183652482
-1075685.68313218,357175.192008786,2986.41336727822
-920833.857485873,427842.547465776,5003.04393915568
-1299865.26756105,392898.108189395,3330.11295374174
-649931.489335853,589610.495232727,9449.19040844481
-791839.002362114,598109.63944509,328.391844367491
-1047442.78077542,252159.223516535,5.12858292115063
-1192937.44441488,226300.808141077,160.02985918003
-791591.983276782,597882.62183162,227.069130952342
-904531.300257498,355843.230400892,2895.04049261444
-1306704.21670445,245206.379593626,844.006880241898
-678732.382448233,519497.84586516,4995.20290423264
-602838.415925016,949514.048615,355.704641297838
-940407.501442058,286764.330744555,5779.26147559955
-868455.505123031,375283.208068798,2374.59625372919
-1367271.36403099,471981.646026543,2099.23979971434
-682164.217118897,506421.09135925,1129.49241728047
-621556.508228703,697299.938999057,890.278370923011
-810451.437047466,423920.328815814,1328.78206381035
-904589.510908677,355828.299429696,3191.42772569792
-1006190.39690725,435861.067392901,1186.20322317559
-1013222.60645289,429524.625020995,164.699027981983
-682675.187324297,501521.025005823,241.149930491922
-1193211.62662654,226401.983308895,1493.3518044546
-999629.472585439,255979.84751427,191.784401519092
-623491.133174395,731357.326570485,1941.69695903095
-815126.996417125,421585.706762063,676.043923979023
-555786.646729196,876681.624644291,1143.35371135199
-1046610.45996085,223311.754514536,584.363788185865
-917815.426507768,429797.291257549,6323.77007954913
-663389.055568864,570615.050596835,600.481172757483
-815967.264770698,421294.452490134,500.108516636614
-680686.419883622,512704.852593621,2299.70714528712
-820113.165530922,416199.324108307,5131.44877295455
-858952.394643475,378969.010654034,9493.00463652375
-1244278.36343784,150393.050348891,2185.07214872609
-915123.481153007,431777.7916079,7487.79459860845
-682891.43522669,501554.427180441,1287.62215300946
-946718.663437985,438998.002045573,1407.64187880677
-1199514.94033395,259531.570669887,591.051460845674
-1196841.15069505,210111.142175828,4507.8065583105
-975526.308643087,253710.55128876,894.466015691295
-815288.829430877,421577.900622738,7.2090766667837
-1307340.88423052,241946.779410336,1979.07352718702
-791561.3645831,597918.629855279,276.914899292779
-1156941.83580757,450925.298145076,2726.25125514252
-1399189.12845224,597168.358185746,5759.67197026838
-1257609.38687266,252073.359648877,3235.13339399932
-1068018.87890054,210297.461999601,2399.08419660688
-1193368.18613039,223046.398519358,6038.63047771448
-1046681.77291006,223390.542744901,494.259014447484
-593787.690782985,1011952.55958764,1304.83109640669
-1061852.28989445,365745.905446595,7402.47120703788
-1069581.55779997,461163.970109687,128.363046330544
-917889.426815054,429797.647580504,6267.98746552646
-1031778.93930852,462288.660045682,1627.52869965975
-947588.742241469,437139.798812752,88.5943197699579
-1067948.79617428,210213.11767104,1582.43426525879
-865370.856907729,377090.518814255,7430.77515251186
-1283991.88301953,284177.422846417,24.5358363146654
-1170538.83272385,478619.453513482,2061.16814476952
-568341.321788883,848980.866593115,2319.90807990662
-1302511.37558707,389868.773718829,999.193024535311
-679893.114278432,514097.157650498,1641.95724824805
-1390842.42740736,428096.409587431,1475.023501532
-916133.829711069,445364.843973396,3098.52030795316
-634585.161354,595584.891384422,122.988914952373
-1069592.61446523,461261.089513055,92.8756827877623
-1199353.81265694,259411.565472037,551.175270526015
-815981.610124318,421366.536767034,432.234493534308
-1069587.08356634,461212.507262815,532.002573737166
-1399717.19744936,604207.664193098,1316.28149078324
-915096.113180481,431812.70360101,7865.17201974502
-1134147.99284805,390949.471165087,4423.83454561019
-1061764.17493054,233831.478096309,1840.97652325299
-660404.133772982,429875.239339672,10.2401258648379
-1390977.32589828,428221.207948064,410.898070919534
